transaction_id,user_id,merchant_id,amount,timestamp,location,payment_method,device_id,is_fraud
tx_8404,user_524,merchant_65,600.72,2024-01-27 06:51:00,Chennai,wallet,device_498,0
tx_8405,user_869,merchant_52,1719.11,2024-01-27 06:55:00,Delhi,upi,device_2207,0
tx_8406,user_567,merchant_74,550.77,2024-01-27 07:00:00,Hyderabad,wallet,device_1773,0
tx_8407,user_227,merchant_77,447.12,2024-01-27 07:06:00,Delhi,debit_card,device_312,0
tx_8408,user_566,merchant_145,417.49,2024-01-27 07:10:00,Bangalore,credit_card,device_997,0
tx_8409,user_846,merchant_236,5992.18,2024-01-27 07:16:00,Hyderabad,upi,device_2472,0
tx_8410,user_47,merchant_141,582.6,2024-01-27 07:22:00,Mumbai,wallet,device_2009,0
tx_8411,user_210,merchant_141,4163.74,2024-01-27 07:28:00,Mumbai,credit_card,device_1315,0
tx_8412,user_923,merchant_261,2176.49,2024-01-27 07:33:00,Delhi,credit_card,device_2878,0
tx_8413,user_479,merchant_202,1509.21,2024-01-27 07:35:00,Hyderabad,credit_card,device_740,0
tx_8414,user_413,merchant_251,2855.88,2024-01-27 07:38:00,Mumbai,credit_card,device_2942,0
tx_8415,user_630,merchant_121,428.96,2024-01-27 07:40:00,Bangalore,upi,device_1782,0
tx_8416,user_977,merchant_92,2450.1,2024-01-27 07:42:00,Mumbai,upi,device_797,0
tx_8417,user_482,merchant_253,1754.58,2024-01-27 07:49:00,Mumbai,credit_card,device_2822,0
tx_8418,user_712,merchant_100,784.74,2024-01-27 07:54:00,Hyderabad,credit_card,device_1872,0
tx_8419,user_532,merchant_26,1790.2,2024-01-27 08:01:00,Delhi,wallet,device_806,0
tx_8420,user_194,merchant_139,1596.63,2024-01-27 08:08:00,Delhi,credit_card,device_1997,0
tx_8421,user_982,merchant_257,76.48,2024-01-27 08:10:00,Delhi,wallet,device_12,0
tx_8422,user_23,merchant_224,54.34,2024-01-27 08:16:00,Bangalore,credit_card,device_2231,0
tx_8423,user_606,merchant_202,160.89,2024-01-27 08:24:00,Chennai,upi,device_743,0
tx_8424,user_321,merchant_155,1087.61,2024-01-27 08:29:00,Chennai,upi,device_973,0
tx_8425,user_869,merchant_172,558.85,2024-01-27 08:32:00,Delhi,credit_card,device_1986,0
tx_8426,user_459,merchant_101,333.17,2024-01-27 08:33:00,Mumbai,credit_card,device_709,0
tx_8427,user_904,merchant_41,55.84,2024-01-27 08:35:00,Bangalore,debit_card,device_258,0
tx_8428,user_576,merchant_267,797.83,2024-01-27 08:38:00,Mumbai,debit_card,device_723,0
tx_8429,user_814,merchant_128,2798.83,2024-01-27 08:46:00,Mumbai,credit_card,device_1352,0
tx_8430,user_356,merchant_267,1425.63,2024-01-27 08:54:00,Chennai,wallet,device_1868,0
tx_8431,user_531,merchant_125,1504.31,2024-01-27 09:01:00,Delhi,upi,device_2253,0
tx_8432,user_39,merchant_71,431.09,2024-01-27 09:08:00,Delhi,upi,device_2911,0
tx_8433,user_781,merchant_156,50.0,2024-01-27 09:10:00,Delhi,wallet,device_306,0
tx_8434,user_808,merchant_126,84.61,2024-01-27 09:16:00,Hyderabad,upi,device_872,0
tx_8435,user_683,merchant_158,480.45,2024-01-27 09:17:00,Delhi,wallet,device_2890,0
tx_8436,user_74,merchant_285,1407.0,2024-01-27 09:19:00,Bangalore,debit_card,device_2848,0
tx_8437,user_606,merchant_154,2206.54,2024-01-27 09:25:00,Mumbai,upi,device_2271,0
tx_8438,user_909,merchant_268,2668.68,2024-01-27 09:27:00,Delhi,credit_card,device_275,0
tx_8439,user_6,merchant_169,1896.5,2024-01-27 09:29:00,Chennai,upi,device_500,0
tx_8440,user_365,merchant_112,1850.73,2024-01-27 09:31:00,Mumbai,debit_card,device_1387,0
tx_8441,user_875,merchant_213,569.3,2024-01-27 09:35:00,Hyderabad,debit_card,device_242,0
tx_8442,user_417,merchant_154,1516.25,2024-01-27 09:38:00,Hyderabad,debit_card,device_908,0
tx_8443,user_45,merchant_147,424.96,2024-01-27 09:40:00,Bangalore,upi,device_320,0
tx_8444,user_469,merchant_275,3181.08,2024-01-27 09:47:00,Bangalore,debit_card,device_745,0
tx_8445,user_984,merchant_95,1132.22,2024-01-27 09:54:00,Mumbai,upi,device_1156,0
tx_8446,user_213,merchant_206,1943.12,2024-01-27 09:59:00,Hyderabad,debit_card,device_1070,0
tx_8447,user_266,merchant_187,1863.34,2024-01-27 10:06:00,Chennai,credit_card,device_1866,0
tx_8448,user_563,merchant_279,942.13,2024-01-27 10:12:00,Chennai,credit_card,device_1349,0
tx_8449,user_244,merchant_120,865.3,2024-01-27 10:14:00,Delhi,credit_card,device_887,0
tx_8450,user_897,merchant_280,50.0,2024-01-27 10:16:00,Hyderabad,credit_card,device_977,0
tx_8451,user_703,merchant_258,673.46,2024-01-27 10:23:00,Delhi,upi,device_772,0
tx_8452,user_641,merchant_86,305.98,2024-01-27 10:31:00,Chennai,debit_card,device_2532,0
tx_8453,user_513,merchant_15,597.97,2024-01-27 10:37:00,Delhi,credit_card,device_1400,0
tx_8454,user_400,merchant_203,747.62,2024-01-27 10:38:00,Chennai,wallet,device_631,0
tx_8455,user_543,merchant_51,495.13,2024-01-27 10:41:00,Delhi,credit_card,device_1670,0
tx_8456,user_645,merchant_14,306.17,2024-01-27 10:48:00,Delhi,upi,device_2129,0
tx_8457,user_197,merchant_17,649.44,2024-01-27 10:49:00,Chennai,debit_card,device_2052,0
tx_8458,user_925,merchant_222,2805.53,2024-01-27 10:54:00,Delhi,debit_card,device_2563,0
tx_8459,user_255,merchant_78,380.55,2024-01-27 11:02:00,Delhi,upi,device_779,0
tx_8460,user_571,merchant_158,820.03,2024-01-27 11:04:00,Chennai,debit_card,device_793,0
tx_8461,user_558,merchant_17,235.91,2024-01-27 11:09:00,Mumbai,upi,device_1631,0
tx_8462,user_539,merchant_119,680.76,2024-01-27 11:14:00,Chennai,wallet,device_2154,0
tx_8463,user_582,merchant_40,221.48,2024-01-27 11:15:00,Bangalore,debit_card,device_194,0
tx_8464,user_575,merchant_284,677.12,2024-01-27 11:19:00,Mumbai,wallet,device_1611,0
tx_8465,user_312,merchant_23,803.84,2024-01-27 11:23:00,Delhi,debit_card,device_750,0
tx_8466,user_590,merchant_156,1675.22,2024-01-27 11:25:00,Chennai,wallet,device_2979,0
tx_8467,user_723,merchant_242,1077.37,2024-01-27 11:33:00,Delhi,credit_card,device_1798,0
tx_8468,user_355,merchant_213,1057.22,2024-01-27 11:39:00,Bangalore,debit_card,device_986,0
tx_8469,user_172,merchant_42,531.9,2024-01-27 11:40:00,Delhi,upi,device_1722,0
tx_8470,user_735,merchant_257,390.61,2024-01-27 11:44:00,Hyderabad,wallet,device_1371,0
tx_8471,user_378,merchant_124,156.21,2024-01-27 11:51:00,Hyderabad,credit_card,device_1960,0
tx_8472,user_353,merchant_84,1404.71,2024-01-27 11:52:00,Bangalore,upi,device_377,0
tx_8473,user_133,merchant_260,5093.44,2024-01-27 11:55:00,Bangalore,credit_card,device_1704,0
tx_8474,user_67,merchant_81,1864.82,2024-01-27 11:59:00,Delhi,upi,device_462,0
tx_8475,user_273,merchant_230,5860.13,2024-01-27 12:01:00,Mumbai,wallet,device_2841,0
tx_8476,user_546,merchant_220,50.0,2024-01-27 12:04:00,Bangalore,upi,device_2811,0
tx_8477,user_604,merchant_245,716.63,2024-01-27 12:07:00,Bangalore,debit_card,device_2318,0
tx_8478,user_62,merchant_253,505.52,2024-01-27 12:14:00,Chennai,credit_card,device_570,0
tx_8479,user_56,merchant_11,373.9,2024-01-27 12:21:00,Hyderabad,credit_card,device_2714,0
tx_8480,user_360,merchant_186,206.43,2024-01-27 12:24:00,Delhi,upi,device_1843,0
tx_8481,user_547,merchant_172,248.68,2024-01-27 12:30:00,Mumbai,upi,device_1863,0
tx_8482,user_680,merchant_46,78.01,2024-01-27 12:36:00,Bangalore,debit_card,device_1627,0
tx_8483,user_51,merchant_49,50.0,2024-01-27 12:43:00,Bangalore,wallet,device_1481,0
tx_8484,user_346,merchant_53,1123.22,2024-01-27 12:44:00,Hyderabad,credit_card,device_1789,0
tx_8485,user_359,merchant_166,379.17,2024-01-27 12:52:00,Bangalore,credit_card,device_2017,0
tx_8486,user_569,merchant_63,1376.53,2024-01-27 12:56:00,Chennai,credit_card,device_1326,0
tx_8487,user_767,merchant_46,111.49,2024-01-27 13:01:00,Hyderabad,debit_card,device_1976,0
tx_8488,user_920,merchant_36,1526.38,2024-01-27 13:07:00,Bangalore,credit_card,device_2547,0
tx_8489,user_240,merchant_205,2661.55,2024-01-27 13:11:00,Delhi,debit_card,device_2603,0
tx_8490,user_538,merchant_184,4613.43,2024-01-27 13:13:00,Hyderabad,upi,device_2026,0
tx_8491,user_250,merchant_147,3792.39,2024-01-27 13:16:00,Hyderabad,upi,device_1176,0
tx_8492,user_100,merchant_154,129.16,2024-01-27 13:17:00,Bangalore,credit_card,device_1472,0
tx_8493,user_549,merchant_296,304.44,2024-01-27 13:21:00,Bangalore,wallet,device_1187,0
tx_8494,user_332,merchant_223,383.45,2024-01-27 13:26:00,Hyderabad,credit_card,device_801,0
tx_8495,user_220,merchant_174,1696.96,2024-01-27 13:34:00,Mumbai,upi,device_1904,0
tx_8496,user_209,merchant_168,67.51,2024-01-27 13:37:00,Bangalore,debit_card,device_351,0
tx_8497,user_689,merchant_119,640.83,2024-01-27 13:45:00,Mumbai,debit_card,device_766,0
tx_8498,user_582,merchant_133,953.65,2024-01-27 13:48:00,Delhi,wallet,device_2795,0
tx_8499,user_825,merchant_104,222.83,2024-01-27 13:49:00,Mumbai,debit_card,device_2275,0
tx_8500,user_643,merchant_252,1406.09,2024-01-27 13:57:00,Bangalore,upi,device_2718,0
tx_8501,user_775,merchant_13,867.98,2024-01-27 14:00:00,Mumbai,debit_card,device_1360,0
tx_8502,user_646,merchant_238,676.82,2024-01-27 14:04:00,Hyderabad,debit_card,device_2368,0
tx_8503,user_774,merchant_24,266.04,2024-01-27 14:07:00,Mumbai,upi,device_1108,0
tx_8504,user_443,merchant_58,1035.78,2024-01-27 14:11:00,Hyderabad,credit_card,device_1509,0
tx_8505,user_699,merchant_26,1959.71,2024-01-27 14:12:00,Delhi,debit_card,device_155,0
tx_8506,user_240,merchant_248,1103.68,2024-01-27 14:13:00,Bangalore,debit_card,device_1747,0
tx_8507,user_224,merchant_64,1012.57,2024-01-27 14:19:00,Bangalore,credit_card,device_1912,0
tx_8508,user_209,merchant_298,1834.38,2024-01-27 14:25:00,Delhi,upi,device_1794,0
tx_8509,user_854,merchant_229,599.01,2024-01-27 14:29:00,Bangalore,upi,device_2491,0
tx_8510,user_184,merchant_160,2355.66,2024-01-27 14:31:00,Delhi,upi,device_1338,0
tx_8511,user_128,merchant_88,179.8,2024-01-27 14:37:00,Hyderabad,debit_card,device_391,0
tx_8512,user_529,merchant_191,2101.8,2024-01-27 14:39:00,Delhi,upi,device_203,0
tx_8513,user_879,merchant_245,1051.81,2024-01-27 14:46:00,Bangalore,debit_card,device_2954,0
tx_8514,user_698,merchant_238,1120.02,2024-01-27 14:50:00,Delhi,credit_card,device_2857,0
tx_8515,user_602,merchant_233,174.66,2024-01-27 14:53:00,Delhi,credit_card,device_910,0
tx_8516,user_642,merchant_249,741.89,2024-01-27 15:01:00,Delhi,credit_card,device_549,0
tx_8517,user_82,merchant_232,1799.02,2024-01-27 15:05:00,Delhi,debit_card,device_248,0
tx_8518,user_863,merchant_285,281.65,2024-01-27 15:13:00,Hyderabad,credit_card,device_2633,0
tx_8519,user_496,merchant_146,630.18,2024-01-27 15:14:00,Delhi,upi,device_540,0
tx_8520,user_801,merchant_238,206.83,2024-01-27 15:16:00,Hyderabad,upi,device_1862,0
tx_8521,user_836,merchant_92,1455.64,2024-01-27 15:22:00,Mumbai,debit_card,device_1345,0
tx_8522,user_736,merchant_297,174.0,2024-01-27 15:28:00,Chennai,debit_card,device_2797,0
tx_8523,user_56,merchant_297,108.91,2024-01-27 15:33:00,Delhi,debit_card,device_392,0
tx_8524,user_160,merchant_142,629.74,2024-01-27 15:34:00,Mumbai,upi,device_706,0
tx_8525,user_246,merchant_139,280.44,2024-01-27 15:39:00,Mumbai,wallet,device_2002,0
tx_8526,user_25,merchant_240,189.14,2024-01-27 15:44:00,Hyderabad,upi,device_1538,0
tx_8527,user_719,merchant_282,178.95,2024-01-27 15:52:00,Bangalore,debit_card,device_1776,0
tx_8528,user_97,merchant_86,366.67,2024-01-27 15:59:00,Mumbai,wallet,device_128,1
tx_8529,user_427,merchant_86,597.21,2024-01-27 16:01:00,Hyderabad,upi,device_1725,0
tx_8530,user_653,merchant_86,1765.9,2024-01-27 16:04:00,Delhi,debit_card,device_18,0
tx_8531,user_620,merchant_86,181.86,2024-01-27 16:06:00,Hyderabad,upi,device_1817,0
tx_8532,user_923,merchant_289,2948.18,2024-01-27 16:14:00,Bangalore,debit_card,device_657,0
tx_8533,user_462,merchant_71,2710.73,2024-01-27 16:15:00,Bangalore,credit_card,device_2566,0
tx_8534,user_544,merchant_46,1052.34,2024-01-27 16:22:00,Delhi,upi,device_1061,0
tx_8535,user_540,merchant_280,2529.77,2024-01-27 16:25:00,Hyderabad,wallet,device_1813,0
tx_8536,user_684,merchant_218,691.2,2024-01-27 16:26:00,Mumbai,upi,device_1620,0
tx_8537,user_947,merchant_291,416.46,2024-01-27 16:31:00,Bangalore,credit_card,device_351,0
tx_8538,user_157,merchant_75,618.19,2024-01-27 16:35:00,Bangalore,credit_card,device_2807,0
tx_8539,user_588,merchant_30,187.25,2024-01-27 16:38:00,Hyderabad,credit_card,device_355,0
tx_8540,user_702,merchant_271,646.18,2024-01-27 16:40:00,Bangalore,wallet,device_2729,0
tx_8541,user_802,merchant_44,596.83,2024-01-27 16:46:00,Hyderabad,upi,device_647,0
tx_8542,user_309,merchant_58,791.46,2024-01-27 16:52:00,Chennai,debit_card,device_1266,0
tx_8543,user_279,merchant_193,1987.35,2024-01-27 16:53:00,Bangalore,upi,device_874,0
tx_8544,user_716,merchant_109,451.02,2024-01-27 16:55:00,Delhi,wallet,device_12,0
tx_8545,user_165,merchant_161,2448.91,2024-01-27 16:58:00,Mumbai,wallet,device_344,0
tx_8546,user_827,merchant_237,3037.76,2024-01-27 17:03:00,Hyderabad,upi,device_1223,0
tx_8547,user_983,merchant_185,213.5,2024-01-27 17:04:00,Bangalore,debit_card,device_576,0
tx_8548,user_902,merchant_63,50.0,2024-01-27 17:08:00,Delhi,credit_card,device_1263,0
tx_8549,user_237,merchant_52,2662.48,2024-01-27 17:10:00,Delhi,credit_card,device_2328,0
tx_8550,user_694,merchant_160,476.86,2024-01-27 17:15:00,Mumbai,upi,device_636,0
tx_8551,user_870,merchant_80,1416.37,2024-01-27 17:22:00,Bangalore,credit_card,device_1433,0
tx_8552,user_908,merchant_3,2576.11,2024-01-27 17:29:00,Bangalore,wallet,device_2612,0
tx_8553,user_150,merchant_114,2252.77,2024-01-27 17:32:00,Mumbai,wallet,device_2881,0
tx_8554,user_226,merchant_143,1217.93,2024-01-27 17:37:00,Bangalore,debit_card,device_261,0
tx_8555,user_740,merchant_65,989.63,2024-01-27 17:45:00,Hyderabad,wallet,device_1689,0
tx_8556,user_315,merchant_77,275.79,2024-01-27 17:52:00,Chennai,upi,device_1537,0
tx_8557,user_940,merchant_120,2332.6,2024-01-27 17:58:00,Bangalore,wallet,device_661,0
tx_8558,user_492,merchant_56,757.72,2024-01-27 18:06:00,Hyderabad,wallet,device_846,0
tx_8559,user_922,merchant_165,120.65,2024-01-27 18:11:00,Bangalore,credit_card,device_320,0
tx_8560,user_541,merchant_86,864.53,2024-01-27 18:12:00,Bangalore,wallet,device_1644,0
tx_8561,user_832,merchant_93,2689.86,2024-01-27 18:16:00,Bangalore,credit_card,device_2218,0
tx_8562,user_485,merchant_299,528.13,2024-01-27 18:19:00,Hyderabad,upi,device_241,0
tx_8563,user_0,merchant_275,368.51,2024-01-27 18:21:00,Hyderabad,debit_card,device_2064,0
tx_8564,user_553,merchant_122,1094.5,2024-01-27 18:27:00,Mumbai,wallet,device_2881,0
tx_8565,user_845,merchant_204,2242.99,2024-01-27 18:33:00,Delhi,upi,device_297,0
tx_8566,user_361,merchant_171,1248.97,2024-01-27 18:36:00,Mumbai,upi,device_645,0
tx_8567,user_889,merchant_32,1028.73,2024-01-27 18:43:00,Delhi,credit_card,device_2801,0
tx_8568,user_570,merchant_227,1453.37,2024-01-27 18:49:00,Chennai,upi,device_1824,0
tx_8569,user_421,merchant_275,515.53,2024-01-27 18:54:00,Hyderabad,debit_card,device_804,0
tx_8570,user_536,merchant_47,143.31,2024-01-27 19:01:00,Delhi,wallet,device_109,0
tx_8571,user_661,merchant_82,666.7,2024-01-27 19:02:00,Delhi,credit_card,device_2174,0
tx_8572,user_326,merchant_184,1407.75,2024-01-27 19:06:00,Bangalore,debit_card,device_1205,0
tx_8573,user_819,merchant_146,3276.18,2024-01-27 19:09:00,Chennai,upi,device_1204,0
tx_8574,user_819,merchant_299,1607.1,2024-01-27 19:10:00,Hyderabad,upi,device_1987,0
tx_8575,user_368,merchant_197,362.6,2024-01-27 19:13:00,Hyderabad,upi,device_1833,0
tx_8576,user_577,merchant_100,659.63,2024-01-27 19:21:00,Bangalore,upi,device_1705,0
tx_8577,user_722,merchant_219,763.84,2024-01-27 19:24:00,Bangalore,wallet,device_183,0
tx_8578,user_828,merchant_82,1560.08,2024-01-27 19:31:00,Hyderabad,upi,device_742,0
tx_8579,user_37,merchant_241,342.74,2024-01-27 19:32:00,Delhi,upi,device_77,0
tx_8580,user_696,merchant_83,2589.47,2024-01-27 19:40:00,Hyderabad,wallet,device_436,0
tx_8581,user_804,merchant_131,2060.49,2024-01-27 19:44:00,Bangalore,upi,device_2717,0
tx_8582,user_28,merchant_187,50.0,2024-01-27 19:50:00,Chennai,credit_card,device_511,0
tx_8583,user_965,merchant_115,807.25,2024-01-27 19:51:00,Chennai,upi,device_1294,0
tx_8584,user_790,merchant_286,115.78,2024-01-27 19:52:00,Hyderabad,upi,device_463,0
tx_8585,user_613,merchant_51,701.41,2024-01-27 19:55:00,Mumbai,debit_card,device_734,0
tx_8586,user_701,merchant_116,550.1,2024-01-27 19:56:00,Mumbai,upi,device_2999,0
tx_8587,user_981,merchant_49,526.48,2024-01-27 19:57:00,Mumbai,wallet,device_880,0
tx_8588,user_952,merchant_165,627.48,2024-01-27 20:04:00,Chennai,credit_card,device_2655,0
tx_8589,user_67,merchant_232,992.66,2024-01-27 20:05:00,Hyderabad,credit_card,device_2082,0
tx_8590,user_576,merchant_107,1517.23,2024-01-27 20:08:00,Bangalore,debit_card,device_2814,0
tx_8591,user_839,merchant_140,2003.42,2024-01-27 20:14:00,Chennai,upi,device_771,0
tx_8592,user_473,merchant_64,617.67,2024-01-27 20:16:00,Mumbai,wallet,device_255,0
tx_8593,user_708,merchant_295,1039.09,2024-01-27 20:20:00,Delhi,credit_card,device_500,0
tx_8594,user_830,merchant_216,4004.56,2024-01-27 20:23:00,Mumbai,upi,shared_fraud_device,1
tx_8595,user_426,merchant_18,1347.04,2024-01-27 20:29:00,Delhi,credit_card,device_303,0
tx_8596,user_841,merchant_213,2210.27,2024-01-27 20:35:00,Chennai,credit_card,device_1225,0
tx_8597,user_176,merchant_193,444.53,2024-01-27 20:43:00,Chennai,wallet,device_2125,0
tx_8598,user_381,merchant_95,1053.97,2024-01-27 20:49:00,Bangalore,debit_card,device_2347,1
tx_8599,user_960,merchant_129,3533.11,2024-01-27 20:50:00,Chennai,upi,device_617,0
tx_8600,user_518,merchant_167,918.56,2024-01-27 20:53:00,Delhi,upi,device_221,0
tx_8601,user_486,merchant_136,791.2,2024-01-27 20:59:00,Delhi,upi,device_642,0
tx_8602,user_950,merchant_84,1752.08,2024-01-27 21:00:00,Bangalore,wallet,device_2203,0
tx_8603,user_399,merchant_250,680.08,2024-01-27 21:03:00,Bangalore,upi,device_694,0
tx_8604,user_515,merchant_137,569.88,2024-01-27 21:11:00,Bangalore,debit_card,device_1320,0
tx_8605,user_914,merchant_282,4260.4,2024-01-27 21:17:00,Delhi,upi,device_1278,0
tx_8606,user_747,merchant_148,758.56,2024-01-27 21:21:00,Mumbai,wallet,device_451,0
tx_8607,user_354,merchant_112,3073.8,2024-01-27 21:27:00,Chennai,credit_card,shared_fraud_device,1
tx_8608,user_768,merchant_99,2263.95,2024-01-27 21:30:00,Bangalore,debit_card,device_2987,0
tx_8609,user_551,merchant_178,389.36,2024-01-27 21:31:00,Bangalore,debit_card,device_2110,0
tx_8610,user_472,merchant_177,4506.14,2024-01-27 21:33:00,Bangalore,wallet,device_1492,0
tx_8611,user_995,merchant_39,652.24,2024-01-27 21:41:00,Delhi,upi,device_2574,0
tx_8612,user_283,merchant_155,1947.43,2024-01-27 21:44:00,Hyderabad,wallet,device_2457,0
tx_8613,user_296,merchant_171,56.63,2024-01-27 21:48:00,Delhi,wallet,device_1786,0
tx_8614,user_964,merchant_50,158.76,2024-01-27 21:53:00,Mumbai,credit_card,device_1198,0
tx_8615,user_599,merchant_299,1980.71,2024-01-27 21:56:00,Chennai,debit_card,device_1458,0
tx_8616,user_392,merchant_57,487.06,2024-01-27 22:03:00,Mumbai,wallet,device_2724,0
tx_8617,user_145,merchant_90,1167.9,2024-01-27 22:05:00,Mumbai,wallet,device_2094,0
tx_8618,user_597,merchant_226,1537.77,2024-01-27 22:12:00,Bangalore,credit_card,device_2247,0
tx_8619,user_450,merchant_215,427.66,2024-01-27 22:14:00,Mumbai,wallet,device_2231,0
tx_8620,user_695,merchant_56,679.75,2024-01-27 22:22:00,Chennai,upi,device_795,0
tx_8621,user_907,merchant_279,4037.83,2024-01-27 22:28:00,Hyderabad,credit_card,device_2466,0
tx_8622,user_394,merchant_241,863.68,2024-01-27 22:34:00,Bangalore,upi,device_1987,0
tx_8623,user_17,merchant_117,1064.45,2024-01-27 22:38:00,Mumbai,debit_card,device_1954,0
tx_8624,user_929,merchant_266,1027.47,2024-01-27 22:41:00,Chennai,credit_card,device_180,0
tx_8625,user_524,merchant_39,2946.43,2024-01-27 22:43:00,Mumbai,debit_card,device_2630,0
tx_8626,user_506,merchant_248,1939.3,2024-01-27 22:47:00,Hyderabad,upi,device_1476,0
tx_8627,user_37,merchant_26,2304.66,2024-01-27 22:48:00,Bangalore,wallet,device_1111,0
tx_8628,user_867,merchant_108,1994.49,2024-01-27 22:49:00,Chennai,wallet,device_2109,0
tx_8629,user_677,merchant_297,593.98,2024-01-27 22:56:00,Chennai,credit_card,device_1647,0
tx_8630,user_710,merchant_132,781.24,2024-01-27 22:57:00,Hyderabad,debit_card,device_1399,0
tx_8631,user_288,merchant_164,1136.7,2024-01-27 23:05:00,Hyderabad,debit_card,device_1573,0
tx_8632,user_531,merchant_12,459.15,2024-01-27 23:10:00,Chennai,wallet,device_2197,0
tx_8633,user_451,merchant_93,463.0,2024-01-27 23:12:00,Chennai,credit_card,device_445,0
tx_8634,user_101,merchant_59,299.54,2024-01-27 23:17:00,Bangalore,credit_card,device_359,1
tx_8635,user_604,merchant_59,97.69,2024-01-27 23:23:00,Hyderabad,credit_card,device_690,0
tx_8636,user_953,merchant_59,721.24,2024-01-27 23:31:00,Delhi,credit_card,device_2055,0
tx_8637,user_421,merchant_59,518.9,2024-01-27 23:35:00,Chennai,upi,device_1461,0
tx_8638,user_736,merchant_204,657.41,2024-01-27 23:40:00,Delhi,upi,device_430,0
tx_8639,user_374,merchant_67,2171.02,2024-01-27 23:46:00,Mumbai,upi,device_2857,0
tx_8640,user_125,merchant_193,2891.65,2024-01-27 23:54:00,Hyderabad,upi,device_2682,0
tx_8641,user_527,merchant_223,357.75,2024-01-27 23:55:00,Mumbai,credit_card,device_2756,0
tx_8642,user_133,merchant_279,638.72,2024-01-27 23:59:00,Delhi,debit_card,device_2843,0
tx_8643,user_740,merchant_255,963.58,2024-01-28 00:01:00,Hyderabad,debit_card,device_1199,0
tx_8644,user_536,merchant_264,3024.95,2024-01-28 00:04:00,Hyderabad,debit_card,device_2244,0
tx_8645,user_701,merchant_50,2559.25,2024-01-28 00:12:00,Delhi,upi,device_1062,0
tx_8646,user_341,merchant_166,470.34,2024-01-28 00:17:00,Chennai,wallet,device_13,0
tx_8647,user_166,merchant_190,156.25,2024-01-28 00:23:00,Hyderabad,credit_card,device_62,0
tx_8648,user_485,merchant_192,2171.23,2024-01-28 00:30:00,Bangalore,debit_card,device_1288,0
tx_8649,user_636,merchant_226,4277.43,2024-01-28 00:37:00,Bangalore,credit_card,device_187,0
tx_8650,user_916,merchant_186,1693.32,2024-01-28 00:38:00,Delhi,wallet,device_492,0
tx_8651,user_688,merchant_250,2378.49,2024-01-28 00:40:00,Mumbai,upi,device_2981,0
tx_8652,user_513,merchant_112,877.16,2024-01-28 00:41:00,Delhi,upi,device_2031,0
tx_8653,user_768,merchant_234,387.66,2024-01-28 00:43:00,Hyderabad,debit_card,device_2622,0
tx_8654,user_318,merchant_75,1370.28,2024-01-28 00:47:00,Delhi,debit_card,device_387,0
tx_8655,user_397,merchant_267,256.85,2024-01-28 00:55:00,Chennai,upi,device_681,0
tx_8656,user_429,merchant_207,524.16,2024-01-28 01:02:00,Mumbai,wallet,device_608,0
tx_8657,user_898,merchant_167,2071.14,2024-01-28 01:08:00,Chennai,credit_card,device_2114,0
tx_8658,user_496,merchant_262,235.11,2024-01-28 01:15:00,Hyderabad,debit_card,device_2820,0
tx_8659,user_387,merchant_283,50.0,2024-01-28 01:22:00,Mumbai,upi,device_1180,0
tx_8660,user_589,merchant_156,712.13,2024-01-28 01:29:00,Chennai,wallet,device_2762,0
tx_8661,user_139,merchant_161,1515.71,2024-01-28 01:34:00,Mumbai,wallet,device_2320,0
tx_8662,user_433,merchant_11,955.99,2024-01-28 01:41:00,Delhi,debit_card,device_37,0
tx_8663,user_97,merchant_20,168.61,2024-01-28 01:45:00,Bangalore,credit_card,device_2125,0
tx_8664,user_615,merchant_46,169.05,2024-01-28 01:48:00,Chennai,wallet,device_642,0
tx_8665,user_476,merchant_2,4365.94,2024-01-28 01:49:00,Hyderabad,upi,device_2543,0
tx_8666,user_840,merchant_96,320.63,2024-01-28 01:50:00,Hyderabad,credit_card,device_964,0
tx_8667,user_267,merchant_122,304.51,2024-01-28 01:52:00,Hyderabad,upi,device_1785,0
tx_8668,user_478,merchant_102,930.89,2024-01-28 02:00:00,Hyderabad,wallet,device_1482,0
tx_8669,user_762,merchant_278,723.14,2024-01-28 02:06:00,Bangalore,debit_card,device_299,0
tx_8670,user_408,merchant_58,5997.59,2024-01-28 02:14:00,Bangalore,wallet,device_619,0
tx_8671,user_369,merchant_210,856.59,2024-01-28 02:16:00,Chennai,wallet,device_2194,0
tx_8672,user_928,merchant_254,595.14,2024-01-28 02:18:00,Bangalore,credit_card,device_1354,0
tx_8673,user_395,merchant_95,504.73,2024-01-28 02:25:00,Chennai,upi,device_1065,0
tx_8674,user_747,merchant_230,50.0,2024-01-28 02:32:00,Hyderabad,upi,device_1309,0
tx_8675,user_327,merchant_175,6273.68,2024-01-28 02:37:00,Mumbai,credit_card,device_1866,0
tx_8676,user_913,merchant_273,1251.1,2024-01-28 02:45:00,Chennai,upi,device_2504,0
tx_8677,user_517,merchant_202,356.29,2024-01-28 02:48:00,Chennai,credit_card,device_812,0
tx_8678,user_120,merchant_164,672.78,2024-01-28 02:52:00,Bangalore,credit_card,device_1634,0
tx_8679,user_161,merchant_178,2086.4,2024-01-28 02:55:00,Mumbai,wallet,device_1788,0
tx_8680,user_699,merchant_10,1316.12,2024-01-28 03:00:00,Mumbai,debit_card,device_1772,0
tx_8681,user_947,merchant_88,1889.32,2024-01-28 03:02:00,Chennai,wallet,device_817,0
